case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,ki_signed,alpha_a,is_forward_decaying,eigval_real,eigval_imag,cond_P_equil,cond_Tcell
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,5,1.5703903509153545,-63.46549336107007,63.46549336107007,False,1.48324802055175e+24,-3.6535371035761477e+27,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,6,1.5686564067238278,-104.37737197275504,104.37737197275504,False,4.580510721627665e+42,2.1405022513564324e+45,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,8,2.670430983714445,-66.03078918606666,66.03078918606666,False,-4.233556411233202e+28,-2.156692918357029e+28,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,9,1.4602825173285865,-63.009228295526455,63.009228295526455,False,2.553243992809521e+26,2.300926027633125e+27,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3357142857142857,182497.37404692083,7,1.643972502204459,-65.38525972233421,65.38525972233421,False,-1.8215434840294673e+27,2.4848128611079743e+28,3.556479991757947,2.570501216481334e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,4,2.4954707246955864e-17,-3.284428101829009,3.284428101829009,False,26.693713862596134,6.661338147750939e-16,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,2,0.8302229584174576,6.417127976589643e-16,6.417127976589643e-16,True,0.674711215287744,0.7380818219987092,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,1,0.8302229584174576,7.985643335615173e-16,7.985643335615173e-16,True,0.6747112152877439,-0.7380818219987091,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,3,7.304614588042389e-18,3.2844281018290262,3.2844281018290262,True,0.03746200341950942,2.7364549667544236e-19,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,0,2.5501176649418244e-17,-3.419122417943222,3.419122417943222,False,30.54259961902037,-7.788722282170928e-16,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,5,2.3754487146599423,-65.8539199609165,65.8539199609165,False,-2.8686798314391793e+28,-2.7602850822527527e+28,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,6,2.38299414608564,-106.61279175460648,106.61279175460648,False,-1.4526621201310372e+46,-1.3768149490906834e+46,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,7,1.774283426839566,-68.4135203957391,68.4135203957391,False,-1.040279383826839e+29,5.04150537459967e+29,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,9,0.4293401724676683,-64.64566566910007,64.64566566910007,False,1.081271375141146e+28,4.9503053041030563e+27,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.3714285714285714,201911.9883072315,8,2.847430820171423,-67.76618295801684,67.76618295801684,False,-2.578765797281114e+29,-7.812394045483455e+28,3.236256802370459,3.5811329293701644e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,4,5.753157693819812e-17,-3.2964544726205434,3.2964544726205434,False,27.01668052911014,1.5543122344752192e-15,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,2,0.9069975536176416,-6.978108401308609e-16,6.978108401308609e-16,False,0.6161134222144373,-0.7876574451925252,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,1,0.906997553617642,-2.683516434523103e-16,2.683516434523103e-16,False,0.6161134222144368,0.7876574451925251,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,3,1.5705691103418547e-17,3.2964544726205616,3.2964544726205616,True,0.03701416978012876,-5.813331170161919e-19,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,0,1.6162323063328538e-17,-3.4755720197580535,3.4755720197580535,False,32.3163088177149,5.223066233262009e-16,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,5,0.8605683659781385,-67.65263959468055,67.65263959468055,False,1.5682672552463776e+29,1.823725369788122e+29,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,6,2.715752405921808,-108.74308334132724,108.74308334132724,False,-1.534237319930724e+47,6.959237497537854e+46,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,7,0.6324133296171889,-71.43633934043288,71.43633934043288,False,8.532337142866262e+30,6.252646208798197e+30,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,9,0.11086794850930164,-67.83461141071513,67.83461141071513,False,2.8676280681186032e+29,-3.192371031977546e+28,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.4071428571428571,221326.60256754226,8,3.1081568807627895,-69.31390365075029,69.31390365075029,False,-1.2659106964365708e+30,-4.234248258035829e+28,2.971397922350068,1.3171747801239568e+16
C1,Conservative Baseline (beta -> 0),0.44285714285714284,240741.21682785297,4,6.491449781516328e-17,-3.3092488407101297,3.3092488407101297,False,27.36456260446205,-1.7763568394002505e-15,2.7485271507458227,2.6160658029897236e+16
C1,Conservative Baseline (beta -> 0),0.44285714285714284,240741.21682785297,2,0.9830595733347084,-2.594743835308646e-15,2.594743835308646e-15,False,0.5544789759823124,-0.8321977320286396,2.7485271507458227,2.6160658029897236e+16
C1,Conservative Baseline (beta -> 0),0.44285714285714284,240741.21682785297,1,0.9830595733347085,-2.2252802209389986e-15,2.2252802209389986e-15,False,0.5544789759823121,0.8321977320286393,2.7485271507458227,2.6160658029897236e+16
C1,Conservative Baseline (beta -> 0),0.44285714285714284,240741.21682785297,3,9.674234682823441e-17,3.3092488407101555,3.3092488407101555,True,0.036543613521413075,3.5353149336455e-18,2.7485271507458227,2.6160658029897236e+16
