family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.19141414141414143,104118.96296990648,1,2.0515455059087787e-07,6.530272164866906e-08,3.227648232111705,3.227648232111705,False,0.03965063832214392,8.134508885620989e-09,2.2215002560986016e+17,1.6081306204182838e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.19141414141414143,104118.96296990648,2,1.2835473861654652e-05,4.085658224018313e-06,-2.966479344741799,2.966479344741799,False,19.42341592487379,0.0002493087474214554,2.2215002560986016e+17,1.6081306204182838e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.19141414141414143,104118.96296990648,3,1.0170959771742922,0.32375170473234033,2.2105689833507575e-06,2.2105689833507575e-06,True,0.5258371196565397,-0.8505826840837524,2.2215002560986016e+17,1.6081306204182838e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.19141414141414143,104118.96296990648,4,1.0170952639053716,0.3237514776917914,-4.0184432387341335e-06,4.0184432387341335e-06,True,0.5258410018104245,0.8505876073243617,2.2215002560986016e+17,1.6081306204182838e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2090909090909091,113734.17063203505,0,1.3040231506430849e-05,4.150834606622285e-06,3.179062830489613,3.179062830489613,False,0.04162464619345305,-5.427950227666704e-07,2.8798617086069213e+17,1.4602526029121184e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2090909090909091,113734.17063203505,1,1.657758319048226e-05,5.276808618564729e-06,-2.9291696647111753,2.9291696647111753,False,18.712086735782854,0.00031020117455837597,2.8798617086069213e+17,1.4602526029121184e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2090909090909091,113734.17063203505,2,1.2304572220758078e-07,3.9166669831297364e-08,-3.244757725865888,3.244757725865888,False,25.655493644712152,3.1567987441056213e-06,2.8798617086069213e+17,1.4602526029121184e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2090909090909091,113734.17063203505,3,1.1056078797620355,0.35192591837095566,3.5403683010951626e-06,3.5403683010951626e-06,True,0.4485896433289596,-0.8937338816372931,2.8798617086069213e+17,1.4602526029121184e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.2090909090909091,113734.17063203505,4,1.1056118766262197,0.35192719061233924,-8.010405480909854e-07,8.010405480909854e-07,True,0.4485880186922014,0.8937395546624222,2.8798617086069213e+17,1.4602526029121184e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.22676767676767678,123349.37829416365,0,1.1724788576708903e-05,3.73211611738122e-06,3.1798409389549045,3.1798409389549045,False,0.041592270302173946,-4.876605757406644e-07,3.6530718201897126e+17,2.60066791554724e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.22676767676767678,123349.37829416365,1,7.440325039785674e-06,2.3683290165845858e-06,-2.889145233935015,2.889145233935015,False,17.977936101917226,0.00013376168814522988,3.6530718201897126e+17,2.60066791554724e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.22676767676767678,123349.37829416365,2,8.342909597483341e-08,2.655630604416577e-08,-3.262714797744667,3.262714797744667,False,26.12035244832548,-2.1791973913078264e-06,3.6530718201897126e+17,2.60066791554724e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.22676767676767678,123349.37829416365,3,1.1930049060811312,0.37974525587138874,2.7322974495602937e-06,2.7322974495602937e-06,True,0.3688675291034985,-0.929479037629742,3.6530718201897126e+17,2.60066791554724e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.22676767676767678,123349.37829416365,4,1.193004600138301,0.3797451584867613,1.599835658164345e-09,1.599835658164345e-09,True,0.368868820738762,0.9294814629066702,3.6530718201897126e+17,2.60066791554724e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.24444444444444446,132964.58595629223,0,1.1441915403831093e-05,3.6420747899180365e-06,3.180462549417232,3.180462549417232,False,0.04156642414589123,-4.7559950873780425e-07,4.548326165924031e+17,4.214749155086901e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.24444444444444446,132964.58595629223,1,7.967396429393817e-06,2.5361010506214862e-06,-2.8466898463330317,2.8466898463330317,False,17.2306512332767,0.00013728342911504383,4.548326165924031e+17,4.214749155086901e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.24444444444444446,132964.58595629223,2,2.934599713668591e-08,9.34112100852834e-09,3.281414947795105,3.281414947795105,False,0.03757505243775246,-1.102677381249107e-09,4.548326165924031e+17,4.214749155086901e+16,CONVERGED
